accession_version	isolate	locus	primary_accession
APR62707.1	Jordan/camel/40/2016	APR62707	APR62707
APR62706.1	Jordan/camel/37/2016	APR62706	APR62706
APR62705.1	Jordan/camel/33/2016	APR62705	APR62705
APR62704.1	Jordan/camel/32/2016	APR62704	APR62704
APR62703.1	Jordan/camel/31/2016	APR62703	APR62703
APR62702.1	Jordan/camel/30/2016	APR62702	APR62702
APR62701.1	Jordan/camel/29/2016	APR62701	APR62701
APR62700.1	Jordan/camel/27/2016	APR62700	APR62700
APR62699.1	Jordan/camel/26/2016	APR62699	APR62699
APR62698.1	Jordan/camel/25/2016	APR62698	APR62698
APR62697.1	Jordan/camel/17/2016	APR62697	APR62697
APR62696.1	Jordan/camel/14/2016	APR62696	APR62696
APR62695.1	Jordan/camel/09/2016	APR62695	APR62695
APR62694.1	Jordan/camel/08/2016	APR62694	APR62694
APQ40644.1	SXDON15	APQ40644	APQ40644
APQ40643.1	SXXZC15	APQ40643	APQ40643
APG78856.1		APG78856	APG78856
APG78849.1		APG78849	APG78849
APG78846.1		APG78846	APG78846
APG78802.1		APG78802	APG78802
APG78761.1		APG78761	APG78761
APG78755.1		APG78755	APG78755
APG78743.1		APG78743	APG78743
APG78734.1		APG78734	APG78734
APG78722.1		APG78722	APG78722
APG78714.1		APG78714	APG78714
APG78683.1		APG78683	APG78683
APG78682.1		APG78682	APG78682
AOR17486.1	MERS-CoV/Egypt-NC2606/2015	AOR17486	AOR17486
AOR17485.1	MERS-CoV/Egypt-NC2594/2015	AOR17485	AOR17485
AOR17484.1	MERS-CoV/Egypt-NC2586/2015	AOR17484	AOR17484
AOR17483.1	MERS-CoV/Egypt-NC2380/2015	AOR17483	AOR17483
AOR17482.1	MERS-CoV/Egypt-NC2613/2015	AOR17482	AOR17482
AOR17481.1	MERS-CoV/Egypt-NC2610/2015	AOR17481	AOR17481
AOR17480.1	MERS-CoV/Egypt-NC2093/2015	AOR17480	AOR17480
AOR17479.1	MERS-CoV/Egypt-NC2354/2015	AOR17479	AOR17479
AOC59723.1	3575/08	AOC59723	AOC59723
ANE11219.1	chicken/Attock/NARC-786/2013	ANE11219	ANE11219
AMS37110.1		AMS37110	AMS37110
AMS37100.1		AMS37100	AMS37100
ALO28654.1	TickAa42	ALO28654	ALO28654
ALA55936.1		ALA55936	ALA55936
ALA55935.1		ALA55935	ALA55935
ALA55934.1		ALA55934	ALA55934
ALA55933.1		ALA55933	ALA55933
ALA55932.1		ALA55932	ALA55932
ALA55931.1		ALA55931	ALA55931
ALA55930.1		ALA55930	ALA55930
ALA55929.1		ALA55929	ALA55929
ALA55928.1		ALA55928	ALA55928
ALA55927.1		ALA55927	ALA55927
ALA55926.1		ALA55926	ALA55926
ALA55925.1		ALA55925	ALA55925
ALA55924.1		ALA55924	ALA55924
ALA55923.1		ALA55923	ALA55923
ALA55922.1		ALA55922	ALA55922
ALA55921.1		ALA55921	ALA55921
ALA55920.1		ALA55920	ALA55920
ALA55919.1		ALA55919	ALA55919
ALA55918.1		ALA55918	ALA55918
ALA55917.1		ALA55917	ALA55917
ALA55916.1		ALA55916	ALA55916
ALA55915.1		ALA55915	ALA55915
ALA55914.1		ALA55914	ALA55914
ALA55913.1		ALA55913	ALA55913
ALA55912.1		ALA55912	ALA55912
ALA55911.1		ALA55911	ALA55911
ALA55910.1		ALA55910	ALA55910
ALA55909.1		ALA55909	ALA55909
ALA55908.1		ALA55908	ALA55908
ALA55907.1		ALA55907	ALA55907
ALA55906.1		ALA55906	ALA55906
ALA55905.1		ALA55905	ALA55905
ALA55904.1		ALA55904	ALA55904
ALA55903.1		ALA55903	ALA55903
ALA55902.1		ALA55902	ALA55902
ALA55901.1		ALA55901	ALA55901
ALA55900.1		ALA55900	ALA55900
ALA55899.1		ALA55899	ALA55899
AJP08845.1		AJP08845	AJP08845
AJP08837.1		AJP08837	AJP08837
AJP08830.1		AJP08830	AJP08830
AJP08821.1		AJP08821	AJP08821
AJP08813.1		AJP08813	AJP08813
AJP08812.1		AJP08812	AJP08812
AJP08811.1		AJP08811	AJP08811
AJP08810.1		AJP08810	AJP08810
AJP08809.1		AJP08809	AJP08809
AJP08808.1		AJP08808	AJP08808
AJP08807.1		AJP08807	AJP08807
AJP08806.1		AJP08806	AJP08806
AJP08805.1		AJP08805	AJP08805
AJP08804.1		AJP08804	AJP08804
AJP08803.1		AJP08803	AJP08803
AJP08801.1		AJP08801	AJP08801
AJP08800.1		AJP08800	AJP08800
AJP08741.1		AJP08741	AJP08741
AJF40143.1		AJF40143	AJF40143
AJF40142.1		AJF40142	AJF40142
AJF40141.1		AJF40141	AJF40141
AJF40140.1		AJF40140	AJF40140
AJF40139.1		AJF40139	AJF40139
AJF40138.1		AJF40138	AJF40138
AJF40137.1		AJF40137	AJF40137
AJF40136.1		AJF40136	AJF40136
AJF40135.1		AJF40135	AJF40135
AJF40134.1		AJF40134	AJF40134
AJF40133.1		AJF40133	AJF40133
AJF40132.1		AJF40132	AJF40132
AJF40131.1		AJF40131	AJF40131
AJF40130.1		AJF40130	AJF40130
AJF40129.1		AJF40129	AJF40129
ALR83146.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S9	ALR83146	ALR83146
ALR83137.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S8	ALR83137	ALR83137
ALR83128.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S7	ALR83128	ALR83128
ALR83119.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S60	ALR83119	ALR83119
ALR83110.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S6	ALR83110	ALR83110
ALR83101.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S59	ALR83101	ALR83101
ALR83092.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S58	ALR83092	ALR83092
ALR83083.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S57	ALR83083	ALR83083
ALR83074.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S56	ALR83074	ALR83074
ALR83065.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S55	ALR83065	ALR83065
ALR83056.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S54	ALR83056	ALR83056
ALR83047.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S53	ALR83047	ALR83047
ALR83038.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S52	ALR83038	ALR83038
ALR83029.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S51	ALR83029	ALR83029
ALR83020.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S50	ALR83020	ALR83020
ALR83011.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S5	ALR83011	ALR83011
ALR83002.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S49	ALR83002	ALR83002
ALR82993.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S48	ALR82993	ALR82993
ALR82984.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S47	ALR82984	ALR82984
ALR82975.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S46	ALR82975	ALR82975
ALR82966.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S45	ALR82966	ALR82966
ALR82957.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S44	ALR82957	ALR82957
ALR82948.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S43	ALR82948	ALR82948
ALR82939.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S42	ALR82939	ALR82939
ALR82930.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S41	ALR82930	ALR82930
ALR82921.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S40	ALR82921	ALR82921
ALR82912.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S4	ALR82912	ALR82912
ALR82903.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S39	ALR82903	ALR82903
ALR82894.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S38	ALR82894	ALR82894
ALR82885.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S37	ALR82885	ALR82885
ALR82876.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S36	ALR82876	ALR82876
ALR82867.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S35	ALR82867	ALR82867
ALR82858.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S34	ALR82858	ALR82858
ALR82849.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S33	ALR82849	ALR82849
ALR82840.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S32	ALR82840	ALR82840
ALR82831.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S31	ALR82831	ALR82831
ALR82822.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S30	ALR82822	ALR82822
ALR82813.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S3	ALR82813	ALR82813
ALR82804.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S29	ALR82804	ALR82804
ALR82795.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S28	ALR82795	ALR82795
ALR82786.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S27	ALR82786	ALR82786
ALR82777.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S26	ALR82777	ALR82777
ALR82768.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S25	ALR82768	ALR82768
ALR82759.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S24	ALR82759	ALR82759
ALR82750.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S23	ALR82750	ALR82750
ALR82741.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S22	ALR82741	ALR82741
ALR82732.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S21	ALR82732	ALR82732
ALR82723.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S20	ALR82723	ALR82723
ALR82714.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S2	ALR82714	ALR82714
ALR82705.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S19	ALR82705	ALR82705
ALR82696.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S18	ALR82696	ALR82696
ALR82687.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S17	ALR82687	ALR82687
ALR82678.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S16	ALR82678	ALR82678
ALR82669.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S15	ALR82669	ALR82669
ALR82660.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S14	ALR82660	ALR82660
ALR82651.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S13	ALR82651	ALR82651
ALR82642.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S12	ALR82642	ALR82642
ALR82633.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S11	ALR82633	ALR82633
ALR82624.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S10	ALR82624	ALR82624
ALR82615.1	Ebola virus H.sapiens-wt/SLE/2014/Makona-S1	ALR82615	ALR82615
ANI69922.1	D1189.1/15	ANI69922	ANI69922
ANI69911.1	D1271/15	ANI69911	ANI69911
ANI69900.1	D1157/15	ANI69900	ANI69900
ANI69889.1	D998/15	ANI69889	ANI69889
ANI69878.1	D389/15	ANI69878	ANI69878
ANI69868.1	D383/15	ANI69868	ANI69868
ANI69857.1	D374/15	ANI69857	ANI69857
ANI69846.1	D252/15	ANI69846	ANI69846
ANI69835.1	D2597.2/14	ANI69835	ANI69835
ANI69824.1	D1164.1/14	ANI69824	ANI69824
APP92755.1	Ck/Aus/N1/08	APP92755	APP92755
APP92742.1	Ck/Aus/N1/03	APP92742	APP92742
APO13828.1	CK/CH/ZJ/QZ1301-2	APO13828	APO13828
APO13827.1	CK/CH/ZJ/QZ1301-1	APO13827	APO13827
APO13826.1	CK/CH/ZJ/NX1301	APO13826	APO13826
APO13825.1	CK/CH/ZJ/HZ1406-2	APO13825	APO13825
APO13824.1	CK/CH/ZJ/HZ1406-1	APO13824	APO13824
APO13823.1	CK/CH/ZJ/HZ1312	APO13823	APO13823
APO13822.1	CK/CH/YN/SL1501	APO13822	APO13822
APO13821.1	CK/CH/YN/SL1405-3	APO13821	APO13821
APO13820.1	CK/CH/YN/SL1405-2	APO13820	APO13820
APO13819.1	CK/CH/YN/SL1405-1	APO13819	APO13819
APO13818.1	CK/CH/YN/SL1301-2	APO13818	APO13818
APO13817.1	CK/CH/YN/SL1301-1	APO13817	APO13817
APO13816.1	CK/CH/SD/TA1502-2	APO13816	APO13816
APO13815.1	CK/CH/SD/TA1502-1	APO13815	APO13815
APO13814.1	CK/CH/SD/TA1411-3	APO13814	APO13814
APO13813.1	CK/CH/SD/TA1411-1	APO13813	APO13813
APO13812.1	CK/CH/SD/TA1409	APO13812	APO13812
APO13811.1	CK/CH/SD/TA1407	APO13811	APO13811
APO13810.1	CK/CH/SC/MS1401-1	APO13810	APO13810
APO13809.1	CK/CH/SC/DY1311-2	APO13809	APO13809
APO13808.1	CK/CH/SC/DY1311-1	APO13808	APO13808
APO13807.1	CK/CH/JS/ZJ1502	APO13807	APO13807
APO13806.1	CK/CH/JS/ZJ1404	APO13806	APO13806
APO13805.1	CK/CH/JS/ZJ1402-3	APO13805	APO13805
APO13804.1	CK/CH/JS/ZJ1402-2	APO13804	APO13804
APO13803.1	CK/CH/JS/ZJ1402-1	APO13803	APO13803
APO13802.1	CK/CH/JS/TC1411-5	APO13802	APO13802
APO13801.1	CK/CH/JS/TC1411-4	APO13801	APO13801
APO13800.1	CK/CH/JS/TC1411-3	APO13800	APO13800
APO13799.1	CK/CH/JS/TC1411-2	APO13799	APO13799
APO13798.1	CK/CH/JS/TC1411-1	APO13798	APO13798
APO13797.1	CK/CH/JS/LYG1506-2	APO13797	APO13797
APO13796.1	CK/CH/JS/LYG1506-1	APO13796	APO13796
APO13795.1	CK/CH/JS/LYG1502	APO13795	APO13795
APO13794.1	CK/CH/JS/LYG15	APO13794	APO13794
APO13793.1	CK/CH/JS/HA1506	APO13793	APO13793
APO13792.1	CK/CH/JS/HA1505-2	APO13792	APO13792
APO13791.1	CK/CH/JS/HA1505-1	APO13791	APO13791
APO13790.1	CK/CH/JS/HA1504-2	APO13790	APO13790
APO13789.1	CK/CH/JS/HA1504-1	APO13789	APO13789
APO13788.1	CK/CH/JS/HA1502-2	APO13788	APO13788
APO13787.1	CK/CH/JS/HA1502-1	APO13787	APO13787
APO13786.1	CK/CH/HuN/NX1406-1	APO13786	APO13786
APO13785.1	CK/CH/HuN/NX1401-3	APO13785	APO13785
APO13784.1	CK/CH/HuN/NX1401-2	APO13784	APO13784
APO13783.1	CK/CH/HuN/NX1401-1	APO13783	APO13783
APO13782.1	CK/CH/HuN/NX1310-2	APO13782	APO13782
APO13781.1	CK/CH/HuN/NX1310-1	APO13781	APO13781
APO13780.1	CK/CH/HuN/NX1304-2	APO13780	APO13780
APO13779.1	CK/CH/HuN/NX1304-1	APO13779	APO13779
APO13778.1	CK/CH/HuN/NX1303	APO13778	APO13778
APO13777.1	CK/CH/HuN/NTP1406-3	APO13777	APO13777
APO13776.1	CK/CH/HuN/NTP1406-2	APO13776	APO13776
APO13775.1	CK/CH/HuN/NTP1406-1	APO13775	APO13775
APO13774.1	CK/CH/HuN/NTP1401-2	APO13774	APO13774
APO13773.1	CK/CH/HuN/NTP1401-1	APO13773	APO13773
APO13772.1	CK/CH/HuB/XN1402	APO13772	APO13772
APO13771.1	CK/CH/HuB/XN1304	APO13771	APO13771
APO13770.1	CK/CH/HuB/XN1301	APO13770	APO13770
APO13769.1	CK/CH/HuB/WH1512	APO13769	APO13769
APO13768.1	CK/CH/HuB/WH1501	APO13768	APO13768
APO13767.1	CK/CH/HuB/WH1401	APO13767	APO13767
APO13766.1	CK/CH/HuB/WH1312-2	APO13766	APO13766
APO13765.1	CK/CH/HuB/WH1312-1	APO13765	APO13765
APO13764.1	CK/CH/HuB/WH1311	APO13764	APO13764
APO13763.1	CK/CH/HuB/WH1310	APO13763	APO13763
APO13762.1	CK/CH/HuB/WH1307	APO13762	APO13762
APO13761.1	CK/CH/HuB/WH1304-2	APO13761	APO13761
APO13760.1	CK/CH/HuB/WH1304-1	APO13760	APO13760
APO13759.1	CK/CH/HuB/WH1302	APO13759	APO13759
APO13758.1	CK/CH/HuB/WH1301	APO13758	APO13758
APO13757.1	CK/CH/HuB/JL1512-2	APO13757	APO13757
APO13756.1	CK/CH/HuB/JL1512-1	APO13756	APO13756
APO13755.1	CK/CH/HuB/JL1402-4	APO13755	APO13755
APO13754.1	CK/CH/HuB/JL1402-3	APO13754	APO13754
APO13753.1	CK/CH/HuB/JL1402-2	APO13753	APO13753
APO13752.1	CK/CH/HuB/JL1402-1	APO13752	APO13752
APO13751.1	CK/CH/HuB/JL1401-2	APO13751	APO13751
APO13750.1	CK/CH/HuB/JL1401-1	APO13750	APO13750
APO13749.1	CK/CH/HuB/JL1312	APO13749	APO13749
APO13748.1	CK/CH/HuB/HC1512-5	APO13748	APO13748
APO13747.1	CK/CH/HuB/HC1512-4	APO13747	APO13747
APO13746.1	CK/CH/HuB/HC1512-3	APO13746	APO13746
APO13745.1	CK/CH/HuB/HC1512-2	APO13745	APO13745
APO13744.1	CK/CH/HuB/HC1512-1	APO13744	APO13744
APO13743.1	CK/CH/HuB/HC1511-2	APO13743	APO13743
APO13742.1	CK/CH/HuB/HC1511-1	APO13742	APO13742
APO13741.1	CK/CH/HuB/HC1501	APO13741	APO13741
APO13740.1	CK/CH/HuB/HC1408-2	APO13740	APO13740
APO13739.1	CK/CH/HuB/HC1408-1	APO13739	APO13739
APO13738.1	CK/CH/HuB/HC1403	APO13738	APO13738
APO13737.1	CK/CH/HuB/HC1402-4	APO13737	APO13737
APO13736.1	CK/CH/HuB/HC1402-3	APO13736	APO13736
APO13735.1	CK/CH/HuB/HC1402-2	APO13735	APO13735
APO13734.1	CK/CH/HuB/HC1402-1	APO13734	APO13734
APO13733.1	CK/CH/HuB/HC1401-2	APO13733	APO13733
APO13732.1	CK/CH/HuB/HC1401-1	APO13732	APO13732
APO13731.1	CK/CH/HuB/HC1312-4	APO13731	APO13731
APO13730.1	CK/CH/HuB/HC1312-3	APO13730	APO13730
APO13729.1	CK/CH/HuB/HC1312-2	APO13729	APO13729
APO13728.1	CK/CH/HuB/HC1312-1	APO13728	APO13728
APO13727.1	CK/CH/HuB/HC1311	APO13727	APO13727
APO13726.1	CK/CH/HuB/HC1304-2	APO13726	APO13726
APO13725.1	CK/CH/HuB/HC1304-1	APO13725	APO13725
APO13724.1	CK/CH/HuB/HC1303-4	APO13724	APO13724
APO13723.1	CK/CH/HuB/HC1303-3	APO13723	APO13723
APO13722.1	CK/CH/HuB/HC1303-2	APO13722	APO13722
APO13721.1	CK/CH/HuB/HC1303-1	APO13721	APO13721
APO13720.1	CK/CH/GX/ZS1501	APO13720	APO13720
APO13719.1	CK/CH/GX/ZS1412	APO13719	APO13719
APO13718.1	CK/CH/GX/ZS1301-4	APO13718	APO13718
APO13717.1	CK/CH/GX/ZS1301-3	APO13717	APO13717
APO13716.1	CK/CH/GX/ZS1301-2	APO13716	APO13716
APO13715.1	CK/CH/GX/ZS1301-1	APO13715	APO13715
APO13714.1	CK/CH/GX/ZS13	APO13714	APO13714
APO13713.1	CK/CH/GX/YL1501-2	APO13713	APO13713
APO13712.1	CK/CH/GX/YL1501-1	APO13712	APO13712
APO13711.1	CK/CH/GX/YL1311	APO13711	APO13711
APO13710.1	CK/CH/GX/YL1301-2	APO13710	APO13710
APO13709.1	CK/CH/GX/YL1301-1	APO13709	APO13709
APO13708.1	CK/CH/GX/NN1512	APO13708	APO13708
APO13707.1	CK/CH/GX/NN1511	APO13707	APO13707
APO13706.1	CK/CH/GX/NN1308	APO13706	APO13706
APO13705.1	CK/CH/GX/NN1307	APO13705	APO13705
APO13704.1	CK/CH/GX/NN1306	APO13704	APO13704
APO13703.1	CK/CH/GX/NN1304	APO13703	APO13703
APO13702.1	CK/CH/GX/NN1303	APO13702	APO13702
APO13701.1	CK/CH/GX/NN1302	APO13701	APO13701
APO13700.1	CK/CH/GX/NN1301-4	APO13700	APO13700
APO13699.1	CK/CH/GX/NN1301-3	APO13699	APO13699
APO13698.1	CK/CH/GX/NN1301-2	APO13698	APO13698
APO13697.1	CK/CH/GX/NN1301-1	APO13697	APO13697
APO13696.1	CK/CH/GX/GL1511	APO13696	APO13696
APO13695.1	CK/CH/GX/GL15	APO13695	APO13695
APO13694.1	CK/CH/GX/GL1412-2	APO13694	APO13694
APO13693.1	CK/CH/GX/GL1412-1	APO13693	APO13693
APO13692.1	CK/CH/GX/GL1404	APO13692	APO13692
APO13691.1	CK/CH/GX/GL1312-5	APO13691	APO13691
APO13690.1	CK/CH/GX/GL1312-4	APO13690	APO13690
APO13689.1	CK/CH/GX/GL1312-3	APO13689	APO13689
APO13688.1	CK/CH/GX/GL1312-2	APO13688	APO13688
APO13687.1	CK/CH/GX/GL1312-1	APO13687	APO13687
APO13686.1	CK/CH/GX/GL1311-6	APO13686	APO13686
APO13685.1	CK/CH/GX/GL1311-5	APO13685	APO13685
APO13684.1	CK/CH/GX/GL1311-4	APO13684	APO13684
APO13683.1	CK/CH/GX/GL1311-3	APO13683	APO13683
APO13682.1	CK/CH/GX/GL1311-2	APO13682	APO13682
APO13681.1	CK/CH/GX/GL1311-1	APO13681	APO13681
APO13680.1	CK/CH/GX/GL1303-4	APO13680	APO13680
APO13679.1	CK/CH/GX/GL1303-3	APO13679	APO13679
APO13678.1	CK/CH/GX/GL1303-2	APO13678	APO13678
APO13677.1	CK/CH/GX/GL1303-1	APO13677	APO13677
APO13676.1	CK/CH/GX/GL1301-4	APO13676	APO13676
APO13675.1	CK/CH/GX/GL1301-3	APO13675	APO13675
APO13674.1	CK/CH/GX/GL1301-2	APO13674	APO13674
APO13673.1	CK/CH/GX/GL1301-1	APO13673	APO13673
APO13672.1	CK/CH/GD/XX1501-4	APO13672	APO13672
APO13671.1	CK/CH/GD/XX1501-3	APO13671	APO13671
APO13670.1	CK/CH/GD/XX1501-2	APO13670	APO13670
APO13669.1	CK/CH/GD/XX1501-1	APO13669	APO13669
APO13668.1	CK/CH/GD/XX1412-6	APO13668	APO13668
APO13667.1	CK/CH/GD/XX1412-5	APO13667	APO13667
APO13666.1	CK/CH/GD/XX1412-4	APO13666	APO13666
APO13665.1	CK/CH/GD/XX1412-3	APO13665	APO13665
APO13664.1	CK/CH/GD/XX1412-2	APO13664	APO13664
APO13663.1	CK/CH/GD/XX1412-1	APO13663	APO13663
APO13662.1	CK/CH/GD/XX1411-2	APO13662	APO13662
APO13661.1	CK/CH/GD/XX1411-1	APO13661	APO13661
APO13660.1	CK/CH/GD/XX1410	APO13660	APO13660
APO13659.1	CK/CH/GD/XX1401-3	APO13659	APO13659
APO13658.1	CK/CH/GD/XX1401-2	APO13658	APO13658
APO13657.1	CK/CH/GD/XX1401-1	APO13657	APO13657
APO13656.1	CK/CH/GD/XX1301-2	APO13656	APO13656
APO13655.1	CK/CH/GD/XX1301-1	APO13655	APO13655
APO13654.1	CK/CH/GD/RC1411	APO13654	APO13654
APO13653.1	CK/CH/GD/LZ15	APO13653	APO13653
APO13652.1	CK/CH/GD/LZ1412	APO13652	APO13652
APO13651.1	CK/CH/GD/LZ1401-4	APO13651	APO13651
APO13650.1	CK/CH/GD/LZ1401-3	APO13650	APO13650
APO13649.1	CK/CH/GD/LZ1401-2	APO13649	APO13649
APO13648.1	CK/CH/GD/LZ1401-1	APO13648	APO13648
APO13647.1	CK/CH/GD/LZ1311	APO13647	APO13647
APO13646.1	CK/CH/GD/LD1412	APO13646	APO13646
APO13645.1	CK/CH/GD/HY1412	APO13645	APO13645
APO13644.1	CK/CH/GD/HY1411	APO13644	APO13644
APO13643.1	CK/CH/GD/HY1410	APO13643	APO13643
APO13642.1	CK/CH/GD/HY1401	APO13642	APO13642
APO13641.1	CK/CH/GD/GZ14	APO13641	APO13641
APO13640.1	CK/CH/GD/CG1412-3	APO13640	APO13640
APO13639.1	CK/CH/GD/CG1412-2	APO13639	APO13639
APO13638.1	CK/CH/GD/CG1412-1	APO13638	APO13638
APO13637.1	CK/CH/FJ/ZZ1508	APO13637	APO13637
APO13636.1	CK/CH/FJ/ZZ15	APO13636	APO13636
APO13635.1	CK/CH/FJ/ZZ1406-2	APO13635	APO13635
APO13634.1	CK/CH/FJ/ZZ1406-1	APO13634	APO13634
APO13633.1	CK/CH/FJ/ZZ1304	APO13633	APO13633
APO13632.1	CK/CH/FJ/PT1311-2	APO13632	APO13632
APO13631.1	CK/CH/FJ/PT1311-1	APO13631	APO13631
APO13630.1	CK/CH/FJ/PT1301	APO13630	APO13630
APO13629.1	CK/CH/FJ/PanT1311	APO13629	APO13629
APO13628.1	CK/CH/FJ/FS1410	APO13628	APO13628
APO13627.1	CK/CH/FJ/FS1312	APO13627	APO13627
APO13626.1	CK/CH/FJ/FS1310-3	APO13626	APO13626
APO13625.1	CK/CH/FJ/FS1310-2	APO13625	APO13625
APO13624.1	CK/CH/FJ/FS1310-1	APO13624	APO13624
APO13623.1	CK/CH/CQ/1310-2	APO13623	APO13623
APO13622.1	CK/CH/CQ/1310-1	APO13622	APO13622
APO13621.1	CK/CH/AH/HF1401	APO13621	APO13621
APO13620.1	CK/CH/AH/HF1311	APO13620	APO13620
APO13619.1	CK/CH/AH/HF1309	APO13619	APO13619
APO13618.1	CK/CH/AH/HF1303	APO13618	APO13618
APO13617.1	CK/CH/AH/HF1302-2	APO13617	APO13617
APO13616.1	CK/CH/AH/HF1302-1	APO13616	APO13616
APO13615.1	CK/CH/AH/CZ1304	APO13615	APO13615
APO13614.1	CK/CH/AH/CZ1302-4	APO13614	APO13614
APO13613.1	CK/CH/AH/CZ1302-3	APO13613	APO13613
APO13612.1	CK/CH/AH/CZ1302-2	APO13612	APO13612
APO13611.1	CK/CH/AH/CZ1302-1	APO13611	APO13611
APO13610.1	CK/CH/AH/BZ1301-2	APO13610	APO13610
APO13609.1	CK/CH/AH/BZ1301-1	APO13609	APO13609
APO10383.1	IBV/KFS/2016	APO10383	APO10383
APN72390.1		APN72390	APN72390
API69974.1	IBV/RF/09/00	API69974	API69974
API69973.1	IBV/RF/467/2016	API69973	API69973
SHE40159.1		SHE40159	SHE40159
APF29071.1		APF29071	APF29071
APF29063.1		APF29063	APF29063
APF29062.1		APF29062	APF29062
APF29061.1		APF29061	APF29061
APF29058.1	Menghai	APF29058	APF29058
XP_010518116.1		XP_010518116	XP_010518116
XP_010508215.1		XP_010508215	XP_010508215
APD77369.1	98011CHI	APD77369	APD77369
APD77364.1	02046CHI	APD77364	APD77364
APD77159.1	14018AFS	APD77159	APD77159
APD76884.1	87006ARS	APD76884	APD76884
APD76879.1	94005TUR	APD76879	APD76879
APD76869.1	94009TUR	APD76869	APD76869
APD76859.1	94016TUR	APD76859	APD76859
APD76789.1	93039EST	APD76789	APD76789
APD76784.1	93038EST	APD76784	APD76784
APD76709.1	86111YOU	APD76709	APD76709
APD76699.1	94086SLN	APD76699	APD76699
APD76694.1	94096SLN	APD76694	APD76694
APD76689.1	94091SLN	APD76689	APD76689
APD76609.1	92002GER	APD76609	APD76609
APD76564.1	86058YOU	APD76564	APD76564
AMR98950.1		AMR98950	AMR98950
5GYQ_A		5GYQ_A	5GYQ_A
APC23643.1	CSIRO 25	APC23643	APC23643
APB87347.1		APB87347	APB87347
APB87343.1		APB87343	APB87343
APB87340.1		APB87340	APB87340
APB87334.1		APB87334	APB87334
APB87328.1		APB87328	APB87328
APB87322.1		APB87322	APB87322
APB87319.1		APB87319	APB87319
SFQ82712.1		SFQ82712	SFQ82712
APA28679.1	RV2909	APA28679	APA28679
