accession_version	isolate	locus	primary_accession
AGV08531.1	Al-Hasa_14b_2013	AGV08531	AGV08531
AGV08530.1	Al-Hasa_14b_2013	AGV08530	AGV08530
AGV08529.1	Al-Hasa_14b_2013	AGV08529	AGV08529
AGV08528.1	Al-Hasa_14b_2013	AGV08528	AGV08528
AGV08527.1	Al-Hasa_14b_2013	AGV08527	AGV08527
AGV08526.1	Al-Hasa_14b_2013	AGV08526	AGV08526
AGV08525.1	Al-Hasa_14b_2013	AGV08525	AGV08525
AGV08524.1	Al-Hasa_14b_2013	AGV08524	AGV08524
AGV08523.1	Al-Hasa_14b_2013	AGV08523	AGV08523
AGV08522.1	Al-Hasa_10b_2013	AGV08522	AGV08522
AGV08521.1	Al-Hasa_10d_2013	AGV08521	AGV08521
AGV08520.1	Al-Hasa_13e_2013	AGV08520	AGV08520
AGV08519.1	Al-Hasa_13e_2013	AGV08519	AGV08519
AGV08518.1	Al-Hasa_9e_2013	AGV08518	AGV08518
AGV08517.1	Al-Hasa_9e_2013	AGV08517	AGV08517
AGV08516.1	Al-Hasa_9e_2013	AGV08516	AGV08516
AGV08515.1	Al-Hasa_8b_2013	AGV08515	AGV08515
AGV08514.1	Al-Hasa_13c_2013	AGV08514	AGV08514
AGV08513.1	Al-Hasa_11c_2013	AGV08513	AGV08513
AGV08512.1	Al-Hasa_11c_2013	AGV08512	AGV08512
AGV08511.1	Al-Hasa_11c_2013	AGV08511	AGV08511
AGV08510.1	Al-Hasa_11c_2013	AGV08510	AGV08510
AGV08509.1	Al-Hasa_11c_2013	AGV08509	AGV08509
AGV08508.1	Al-Hasa_11c_2013	AGV08508	AGV08508
AGV08507.1	Al-Hasa_11c_2013	AGV08507	AGV08507
AGV08506.1	Al-Hasa_11c_2013	AGV08506	AGV08506
AGV08505.1	Al-Hasa_11c_2013	AGV08505	AGV08505
AGV08504.1	Al-Hasa_11c_2013	AGV08504	AGV08504
AGV08503.1	Al-Hasa_8d_2013	AGV08503	AGV08503
AGV08502.1	Al-Hasa_8d_2013	AGV08502	AGV08502
AGV08501.1	Al-Hasa_8d_2013	AGV08501	AGV08501
AGV08500.1	Al-Hasa_21_2013	AGV08500	AGV08500
AGV08499.1	Al-Hasa_21_2013	AGV08499	AGV08499
AGV08498.1	Al-Hasa_21_2013	AGV08498	AGV08498
AGV08497.1	Al-Hasa_21_2013	AGV08497	AGV08497
AGV08496.1	Al-Hasa_21_2013	AGV08496	AGV08496
AGV08495.1	Al-Hasa_21_2013	AGV08495	AGV08495
AGV08494.1	Al-Hasa_21_2013	AGV08494	AGV08494
AGV08493.1	Al-Hasa_21_2013	AGV08493	AGV08493
AGV08492.1	Al-Hasa_21_2013	AGV08492	AGV08492
AGV08491.1	Al-Hasa_21_2013	AGV08491	AGV08491
AGV08490.1	Al-Hasa_21_2013	AGV08490	AGV08490
AGV08489.1	Al-Hasa_22c_2013	AGV08489	AGV08489
AGV08488.1	Al-Hasa_19_2013	AGV08488	AGV08488
AGV08487.1	Al-Hasa_19_2013	AGV08487	AGV08487
AGV08486.1	Al-Hasa_19_2013	AGV08486	AGV08486
AGV08485.1	Al-Hasa_19_2013	AGV08485	AGV08485
AGV08484.1	Al-Hasa_19_2013	AGV08484	AGV08484
AGV08483.1	Al-Hasa_19_2013	AGV08483	AGV08483
AGV08482.1	Al-Hasa_19_2013	AGV08482	AGV08482
AGV08481.1	Al-Hasa_19_2013	AGV08481	AGV08481
AGV08480.1	Al-Hasa_19_2013	AGV08480	AGV08480
AGV08479.1	Al-Hasa_19_2013	AGV08479	AGV08479
AGV08478.1	Al-Hasa_19_2013	AGV08478	AGV08478
AGV08477.1	Al-Hasa_22e_2013	AGV08477	AGV08477
AGV08476.1	Al-Hasa_22e_2013	AGV08476	AGV08476
AGV08475.1	Buraidah_1_2013	AGV08475	AGV08475
AGV08474.1	Buraidah_1_2013	AGV08474	AGV08474
AGV08473.1	Buraidah_1_2013	AGV08473	AGV08473
AGV08472.1	Buraidah_1_2013	AGV08472	AGV08472
AGV08471.1	Buraidah_1_2013	AGV08471	AGV08471
AGV08470.1	Buraidah_1_2013	AGV08470	AGV08470
AGV08469.1	Buraidah_1_2013	AGV08469	AGV08469
AGV08468.1	Buraidah_1_2013	AGV08468	AGV08468
AGV08467.1	Buraidah_1_2013	AGV08467	AGV08467
AGV08466.1	Buraidah_1_2013	AGV08466	AGV08466
AGV08465.1	Buraidah_1_2013	AGV08465	AGV08465
AGV08464.1	Al-Hasa_11a_2013	AGV08464	AGV08464
AGV08463.1	Hafr-Al-Batin_1_2013	AGV08463	AGV08463
AGV08462.1	Hafr-Al-Batin_1_2013	AGV08462	AGV08462
AGV08461.1	Hafr-Al-Batin_1_2013	AGV08461	AGV08461
AGV08460.1	Hafr-Al-Batin_1_2013	AGV08460	AGV08460
AGV08459.1	Hafr-Al-Batin_1_2013	AGV08459	AGV08459
AGV08458.1	Hafr-Al-Batin_1_2013	AGV08458	AGV08458
AGV08457.1	Hafr-Al-Batin_1_2013	AGV08457	AGV08457
AGV08456.1	Hafr-Al-Batin_1_2013	AGV08456	AGV08456
AGV08455.1	Hafr-Al-Batin_1_2013	AGV08455	AGV08455
AGV08454.1	Hafr-Al-Batin_1_2013	AGV08454	AGV08454
AGV08453.1	Hafr-Al-Batin_1_2013	AGV08453	AGV08453
AGV08452.1	Al-Hasa_12_2013	AGV08452	AGV08452
AGV08451.1	Al-Hasa_12_2013	AGV08451	AGV08451
AGV08450.1	Al-Hasa_12_2013	AGV08450	AGV08450
AGV08449.1	Al-Hasa_12_2013	AGV08449	AGV08449
AGV08448.1	Al-Hasa_12_2013	AGV08448	AGV08448
AGV08447.1	Al-Hasa_12_2013	AGV08447	AGV08447
AGV08446.1	Al-Hasa_12_2013	AGV08446	AGV08446
AGV08445.1	Al-Hasa_12_2013	AGV08445	AGV08445
AGV08444.1	Al-Hasa_12_2013	AGV08444	AGV08444
AGV08443.1	Al-Hasa_12_2013	AGV08443	AGV08443
AGV08442.1	Al-Hasa_12_2013	AGV08442	AGV08442
AGV08441.1	Al-Hasa_8c_2013	AGV08441	AGV08441
AGV08440.1	Al-Hasa_8c_2013	AGV08440	AGV08440
AGV08439.1	Al-Hasa_8c_2013	AGV08439	AGV08439
AGV08438.1	Al-Hasa_8c_2013	AGV08438	AGV08438
AGV08437.1	Al-Hasa_8c_2013	AGV08437	AGV08437
AGV08436.1	Al-Hasa_22b_2013	AGV08436	AGV08436
AGV08435.1	Al-Hasa_10c_2013	AGV08435	AGV08435
AGV08434.1	Al-Hasa_7b_2013	AGV08434	AGV08434
AGV08433.1	Al-Hasa_7b_2013	AGV08433	AGV08433
AGV08432.1	Al-Hasa_7b_2013	AGV08432	AGV08432
AGV08431.1	Al-Hasa_7b_2013	AGV08431	AGV08431
AGV08430.1	Al-Hasa_7b_2013	AGV08430	AGV08430
AGV08429.1	Al-Hasa_7b_2013	AGV08429	AGV08429
AGV08428.1	Al-Hasa_7b_2013	AGV08428	AGV08428
AGV08427.1	Al-Hasa_7b_2013	AGV08427	AGV08427
AGV08426.1	Al-Hasa_7b_2013	AGV08426	AGV08426
AGV08425.1	Al-Hasa_7b_2013	AGV08425	AGV08425
AGV08424.1	Al-Hasa_9d_2013	AGV08424	AGV08424
AGV08423.1	Al-Hasa_9d_2013	AGV08423	AGV08423
AGV08422.1	Al-Hasa_9d_2013	AGV08422	AGV08422
AGV08421.1	Al-Hasa_9d_2013	AGV08421	AGV08421
AGV08420.1	Al-Hasa_9d_2013	AGV08420	AGV08420
AGV08419.1	Al-Hasa_22f_2013	AGV08419	AGV08419
AGV08418.1	Al-Hasa_22f_2013	AGV08418	AGV08418
AGV08417.1	Al-Hasa_22f_2013	AGV08417	AGV08417
AGV08416.1	Bisha_1_2012	AGV08416	AGV08416
AGV08415.1	Bisha_1_2012	AGV08415	AGV08415
AGV08414.1	Bisha_1_2012	AGV08414	AGV08414
AGV08413.1	Bisha_1_2012	AGV08413	AGV08413
AGV08412.1	Bisha_1_2012	AGV08412	AGV08412
AGV08411.1	Bisha_1_2012	AGV08411	AGV08411
AGV08410.1	Bisha_1_2012	AGV08410	AGV08410
AGV08409.1	Bisha_1_2012	AGV08409	AGV08409
AGV08408.1	Bisha_1_2012	AGV08408	AGV08408
AGV08407.1	Bisha_1_2012	AGV08407	AGV08407
AGV08406.1	Bisha_1_2012	AGV08406	AGV08406
AGV08405.1	Al-Hasa_22d_2013	AGV08405	AGV08405
AGV08404.1	Al-Hasa_8a_2013	AGV08404	AGV08404
AGV08403.1	Al-Hasa_22a_2013	AGV08403	AGV08403
AGV08402.1	Al-Hasa_13b_2013	AGV08402	AGV08402
AGV08401.1	Al-Hasa_14a_2013	AGV08401	AGV08401
AGV08400.1	Al-Hasa_10e_2013	AGV08400	AGV08400
AGV08399.1	Al-Hasa_10e_2013	AGV08399	AGV08399
AGV08398.1	Riyadh_3_2013	AGV08398	AGV08398
AGV08397.1	Riyadh_3_2013	AGV08397	AGV08397
AGV08396.1	Riyadh_3_2013	AGV08396	AGV08396
AGV08395.1	Riyadh_3_2013	AGV08395	AGV08395
AGV08394.1	Riyadh_3_2013	AGV08394	AGV08394
AGV08393.1	Riyadh_3_2013	AGV08393	AGV08393
AGV08392.1	Riyadh_3_2013	AGV08392	AGV08392
AGV08391.1	Riyadh_3_2013	AGV08391	AGV08391
AGV08390.1	Riyadh_3_2013	AGV08390	AGV08390
AGV08389.1	Riyadh_3_2013	AGV08389	AGV08389
AGV08388.1	Riyadh_3_2013	AGV08388	AGV08388
AGV08387.1	Riyadh_1_2012	AGV08387	AGV08387
AGV08386.1	Riyadh_1_2012	AGV08386	AGV08386
AGV08385.1	Riyadh_1_2012	AGV08385	AGV08385
AGV08384.1	Riyadh_1_2012	AGV08384	AGV08384
AGV08383.1	Riyadh_1_2012	AGV08383	AGV08383
AGV08382.1	Riyadh_1_2012	AGV08382	AGV08382
AGV08381.1	Riyadh_1_2012	AGV08381	AGV08381
AGV08380.1	Riyadh_1_2012	AGV08380	AGV08380
AGV08379.1	Riyadh_1_2012	AGV08379	AGV08379
AGV08378.1	Riyadh_1_2012	AGV08378	AGV08378
AGV08377.1	Riyadh_1_2012	AGV08377	AGV08377
AGN72647.1		AGN72647	AGN72647
AGN72646.1		AGN72646	AGN72646
AGN72645.1		AGN72645	AGN72645
AGN72644.1		AGN72644	AGN72644
AGN72643.1		AGN72643	AGN72643
AGN72642.1		AGN72642	AGN72642
AGN72641.1		AGN72641	AGN72641
AGN72640.1		AGN72640	AGN72640
AGN72639.1		AGN72639	AGN72639
AGN72638.1		AGN72638	AGN72638
AGN70981.1	Al-Hasa_3_2013	AGN70981	AGN70981
AGN70980.1	Al-Hasa_3_2013	AGN70980	AGN70980
AGN70979.1	Al-Hasa_3_2013	AGN70979	AGN70979
AGN70978.1	Al-Hasa_3_2013	AGN70978	AGN70978
AGN70977.1	Al-Hasa_3_2013	AGN70977	AGN70977
AGN70976.1	Al-Hasa_3_2013	AGN70976	AGN70976
AGN70975.1	Al-Hasa_3_2013	AGN70975	AGN70975
AGN70974.1	Al-Hasa_3_2013	AGN70974	AGN70974
AGN70973.1	Al-Hasa_3_2013	AGN70973	AGN70973
AGN70972.1	Al-Hasa_3_2013	AGN70972	AGN70972
AGN70971.1	Al-Hasa_3_2013	AGN70971	AGN70971
AGN70970.1	Al-Hasa_1_2013	AGN70970	AGN70970
AGN70969.1	Al-Hasa_1_2013	AGN70969	AGN70969
AGN70968.1	Al-Hasa_1_2013	AGN70968	AGN70968
AGN70967.1	Al-Hasa_1_2013	AGN70967	AGN70967
AGN70966.1	Al-Hasa_1_2013	AGN70966	AGN70966
AGN70965.1	Al-Hasa_1_2013	AGN70965	AGN70965
AGN70964.1	Al-Hasa_1_2013	AGN70964	AGN70964
AGN70963.1	Al-Hasa_1_2013	AGN70963	AGN70963
AGN70962.1	Al-Hasa_1_2013	AGN70962	AGN70962
AGN70961.1	Al-Hasa_1_2013	AGN70961	AGN70961
AGN70960.1	Al-Hasa_1_2013	AGN70960	AGN70960
AGN70959.1	Al-Hasa_2_2013	AGN70959	AGN70959
AGN70958.1	Al-Hasa_2_2013	AGN70958	AGN70958
AGN70957.1	Al-Hasa_2_2013	AGN70957	AGN70957
AGN70956.1	Al-Hasa_2_2013	AGN70956	AGN70956
AGN70955.1	Al-Hasa_2_2013	AGN70955	AGN70955
AGN70954.1	Al-Hasa_2_2013	AGN70954	AGN70954
AGN70953.1	Al-Hasa_2_2013	AGN70953	AGN70953
AGN70952.1	Al-Hasa_2_2013	AGN70952	AGN70952
AGN70951.1	Al-Hasa_2_2013	AGN70951	AGN70951
AGN70950.1	Al-Hasa_2_2013	AGN70950	AGN70950
AGN70949.1	Al-Hasa_2_2013	AGN70949	AGN70949
AGN70937.1	Al-Hasa_4_2013	AGN70937	AGN70937
AGN70936.1	Al-Hasa_4_2013	AGN70936	AGN70936
AGN70935.1	Al-Hasa_4_2013	AGN70935	AGN70935
AGN70934.1	Al-Hasa_4_2013	AGN70934	AGN70934
AGN70933.1	Al-Hasa_4_2013	AGN70933	AGN70933
AGN70932.1	Al-Hasa_4_2013	AGN70932	AGN70932
AGN70931.1	Al-Hasa_4_2013	AGN70931	AGN70931
AGN70930.1	Al-Hasa_4_2013	AGN70930	AGN70930
AGN70929.1	Al-Hasa_4_2013	AGN70929	AGN70929
AGN70928.1	Al-Hasa_4_2013	AGN70928	AGN70928
AGN70927.1	Al-Hasa_4_2013	AGN70927	AGN70927
AGN52936.1		AGN52936	AGN52936
AID66497.1	82769-Kerman	AID66497	AID66497
AID66496.1	80946-Kerman	AID66496	AID66496
AID66495.1	82772-Kerman	AID66495	AID66495
AID50427.1	England/2/2013	AID50427	AID50427
AID50426.1	England/2/2013	AID50426	AID50426
AID50425.1	England/2/2013	AID50425	AID50425
AID50424.1	England/2/2013	AID50424	AID50424
AID50423.1	England/2/2013	AID50423	AID50423
AID50422.1	England/2/2013	AID50422	AID50422
AID50421.1	England/2/2013	AID50421	AID50421
AID50420.1	England/2/2013	AID50420	AID50420
AID50419.1	England/2/2013	AID50419	AID50419
AID50418.1	England/2/2013	AID50418	AID50418
AID50417.1	England/2/2013	AID50417	AID50417
4NJL_A		4NJL_A	4NJL_A
AHE78116.1	MERS-CoV-Jeddah-human-1	AHE78116	AHE78116
AHE78115.1	MERS-CoV-Jeddah-human-1	AHE78115	AHE78115
AHE78114.1	MERS-CoV-Jeddah-human-1	AHE78114	AHE78114
AHE78113.1	MERS-CoV-Jeddah-human-1	AHE78113	AHE78113
AHE78112.1	MERS-CoV-Jeddah-human-1	AHE78112	AHE78112
AHE78111.1	MERS-CoV-Jeddah-human-1	AHE78111	AHE78111
AHE78110.1	MERS-CoV-Jeddah-human-1	AHE78110	AHE78110
AHE78109.1	MERS-CoV-Jeddah-human-1	AHE78109	AHE78109
AHE78108.1	MERS-CoV-Jeddah-human-1	AHE78108	AHE78108
AHE78107.1	MERS-CoV-Jeddah-human-1	AHE78107	AHE78107
AHE78106.1	MERS-CoV-Jeddah-human-1	AHE78106	AHE78106
AHE78105.1	MERS-CoV-Jeddah-Camel-1	AHE78105	AHE78105
AHE78104.1	MERS-CoV-Jeddah-Camel-1	AHE78104	AHE78104
AHE78103.1	MERS-CoV-Jeddah-Camel-1	AHE78103	AHE78103
AHE78102.1	MERS-CoV-Jeddah-Camel-1	AHE78102	AHE78102
AHE78101.1	MERS-CoV-Jeddah-Camel-1	AHE78101	AHE78101
AHE78100.1	MERS-CoV-Jeddah-Camel-1	AHE78100	AHE78100
AHE78099.1	MERS-CoV-Jeddah-Camel-1	AHE78099	AHE78099
AHE78098.1	MERS-CoV-Jeddah-Camel-1	AHE78098	AHE78098
AHE78097.1	MERS-CoV-Jeddah-Camel-1	AHE78097	AHE78097
AHE78096.1	MERS-CoV-Jeddah-Camel-1	AHE78096	AHE78096
AHE78095.1	MERS-CoV-Jeddah-Camel-1	AHE78095	AHE78095
AIA64027.1	Jeddah_Camel1	AIA64027	AIA64027
AIA64026.1	Jeddah_Camel1	AIA64026	AIA64026
AIA64025.1	Jeddah_Camel1	AIA64025	AIA64025
AIA64024.1	Jeddah_Camel1	AIA64024	AIA64024
AIA64023.1	Jeddah_Camel1	AIA64023	AIA64023
AHN10820.1	Jeddah_1_2013	AHN10820	AHN10820
AHN10819.1	Jeddah_1_2013	AHN10819	AHN10819
AHN10818.1	Jeddah_1_2013	AHN10818	AHN10818
AHN10817.1	Jeddah_1_2013	AHN10817	AHN10817
AHN10816.1	Jeddah_1_2013	AHN10816	AHN10816
AHN10815.1	Jeddah_1_2013	AHN10815	AHN10815
AHN10814.1	Jeddah_1_2013	AHN10814	AHN10814
AHN10813.1	Jeddah_1_2013	AHN10813	AHN10813
AHN10812.1	Jeddah_1_2013	AHN10812	AHN10812
AHN10811.1	Jeddah_1_2013	AHN10811	AHN10811
AHN10810.1	Jeddah_1_2013	AHN10810	AHN10810
AHL18098.1	NRCE-HKU205	AHL18098	AHL18098
AHL18097.1	NRCE-HKU205	AHL18097	AHL18097
AHL18096.1	NRCE-HKU205	AHL18096	AHL18096
AHL18095.1	NRCE-HKU205	AHL18095	AHL18095
AHL18094.1	NRCE-HKU205	AHL18094	AHL18094
AHL18093.1	NRCE-HKU205	AHL18093	AHL18093
AHL18092.1	NRCE-HKU205	AHL18092	AHL18092
AHL18091.1	NRCE-HKU205	AHL18091	AHL18091
AHL18090.1	NRCE-HKU205	AHL18090	AHL18090
AHL18089.1	NRCE-HKU205	AHL18089	AHL18089
AIA22866.1	Netherlands_1_2014	AIA22866	AIA22866
AIA22865.1	Netherlands_1_2014	AIA22865	AIA22865
AIA22864.1	Netherlands_1_2014	AIA22864	AIA22864
AIA22863.1	Netherlands_1_2014	AIA22863	AIA22863
AIA22862.1	Netherlands_1_2014	AIA22862	AIA22862
AIA22861.1	Netherlands_1_2014	AIA22861	AIA22861
AIA22860.1	Netherlands_2_2014	AIA22860	AIA22860
AIA22859.1	Netherlands_2_2014	AIA22859	AIA22859
AIA22858.1	Netherlands_2_2014	AIA22858	AIA22858
AHZ64064.1		AHZ64064	AHZ64064
AHZ64063.1		AHZ64063	AHZ64063
AHZ64062.1		AHZ64062	AHZ64062
AHZ64061.1		AHZ64061	AHZ64061
AHZ64060.1		AHZ64060	AHZ64060
AHZ64059.1		AHZ64059	AHZ64059
AHZ64058.1		AHZ64058	AHZ64058
AHZ64057.1		AHZ64057	AHZ64057
AHZ64056.1		AHZ64056	AHZ64056
AHZ64055.1		AHZ64055	AHZ64055
AHZ20791.1		AHZ20791	AHZ20791
AHZ20790.1		AHZ20790	AHZ20790
AHY22572.1	KSA-CAMEL-376	AHY22572	AHY22572
AHY22571.1	KSA-CAMEL-376	AHY22571	AHY22571
AHY22570.1	KSA-CAMEL-376	AHY22570	AHY22570
AHY22569.1	KSA-CAMEL-376	AHY22569	AHY22569
AHY22568.1	KSA-CAMEL-376	AHY22568	AHY22568
AHY22567.1	KSA-CAMEL-376	AHY22567	AHY22567
AHY22566.1	KSA-CAMEL-376	AHY22566	AHY22566
AHY22565.1	KSA-CAMEL-376	AHY22565	AHY22565
AHY22564.1	KSA-CAMEL-376	AHY22564	AHY22564
AHY22563.1	KSA-CAMEL-376	AHY22563	AHY22563
AHY22562.1	KSA-CAMEL-363	AHY22562	AHY22562
AHY22561.1	KSA-CAMEL-363	AHY22561	AHY22561
AHY22560.1	KSA-CAMEL-363	AHY22560	AHY22560
AHY22559.1	KSA-CAMEL-363	AHY22559	AHY22559
AHY22558.1	KSA-CAMEL-363	AHY22558	AHY22558
AHY22557.1	KSA-CAMEL-363	AHY22557	AHY22557
AHY22556.1	KSA-CAMEL-363	AHY22556	AHY22556
AHY22555.1	KSA-CAMEL-363	AHY22555	AHY22555
AHY22554.1	KSA-CAMEL-363	AHY22554	AHY22554
AHY22553.1	KSA-CAMEL-363	AHY22553	AHY22553
AHY22552.1	KSA-CAMEL-503	AHY22552	AHY22552
AHY22551.1	KSA-CAMEL-503	AHY22551	AHY22551
AHY22550.1	KSA-CAMEL-503	AHY22550	AHY22550
AHY22549.1	KSA-CAMEL-503	AHY22549	AHY22549
AHY22548.1	KSA-CAMEL-503	AHY22548	AHY22548
AHY22547.1	KSA-CAMEL-503	AHY22547	AHY22547
AHY22546.1	KSA-CAMEL-503	AHY22546	AHY22546
AHY22545.1	KSA-CAMEL-503	AHY22545	AHY22545
AHY22544.1	KSA-CAMEL-503	AHY22544	AHY22544
AHY22543.1	KSA-CAMEL-503	AHY22543	AHY22543
AHY22542.1	KSA-CAMEL-378	AHY22542	AHY22542
AHY22541.1	KSA-CAMEL-378	AHY22541	AHY22541
AHY22540.1	KSA-CAMEL-378	AHY22540	AHY22540
AHY22539.1	KSA-CAMEL-378	AHY22539	AHY22539
AHY22538.1	KSA-CAMEL-378	AHY22538	AHY22538
AHY22537.1	KSA-CAMEL-378	AHY22537	AHY22537
AHY22536.1	KSA-CAMEL-378	AHY22536	AHY22536
AHY22535.1	KSA-CAMEL-378	AHY22535	AHY22535
AHY22534.1	KSA-CAMEL-378	AHY22534	AHY22534
AHY22533.1	KSA-CAMEL-378	AHY22533	AHY22533
AHY22532.1	KSA-CAMEL-505	AHY22532	AHY22532
AHY22531.1	KSA-CAMEL-505	AHY22531	AHY22531
AHY22530.1	KSA-CAMEL-505	AHY22530	AHY22530
AHY22529.1	KSA-CAMEL-505	AHY22529	AHY22529
AHY22528.1	KSA-CAMEL-505	AHY22528	AHY22528
AHY22527.1	KSA-CAMEL-505	AHY22527	AHY22527
AHY22526.1	KSA-CAMEL-505	AHY22526	AHY22526
AHY22525.1	KSA-CAMEL-505	AHY22525	AHY22525
AHY22524.1	KSA-CAMEL-505	AHY22524	AHY22524
AHY22523.1	KSA-CAMEL-505	AHY22523	AHY22523
AHY04437.1		AHY04437	AHY04437
AHY04436.1		AHY04436	AHY04436
AHY04435.1		AHY04435	AHY04435
AHY04434.1		AHY04434	AHY04434
AHY04433.1		AHY04433	AHY04433
AHX71943.1	Qatar_1_2013-3	AHX71943	AHX71943
AHX71942.1	Qatar_1_2013-2	AHX71942	AHX71942
AHX71941.1	Qatar_1_2013-4	AHX71941	AHX71941
AHX71940.1	Qatar_1_2013-1	AHX71940	AHX71940
AHN10826.1	Jeddah_Camel1_2013	AHN10826	AHN10826
AHN10825.1	Jeddah_Camel1_2013	AHN10825	AHN10825
AHN10824.1	Jeddah_Camel1_2013	AHN10824	AHN10824
AHN10823.1	Jeddah_Camel1_2013	AHN10823	AHN10823
AHN10822.1	Jeddah_Camel1_2013	AHN10822	AHN10822
AHN10821.1	Jeddah_Camel1_2013	AHN10821	AHN10821
AHI48843.1	Riyadh_15e_2013	AHI48843	AHI48843
AHI48842.1	Riyadh_15e_2013	AHI48842	AHI48842
AHI48841.1	Riyadh_15e_2013	AHI48841	AHI48841
AHI48840.1	Al-Hasa_28g_2013	AHI48840	AHI48840
AHI48839.1	Riyadh_6e_2013	AHI48839	AHI48839
AHI48838.1	Riyadh_6e_2013	AHI48838	AHI48838
AHI48837.1	Riyadh_6e_2013	AHI48837	AHI48837
AHI48836.1	Riyadh_6e_2013	AHI48836	AHI48836
AHI48835.1	Riyadh_6e_2013	AHI48835	AHI48835
AHI48834.1	Riyadh_6e_2013	AHI48834	AHI48834
AHI48833.1	Al-Hasa_23d_2013	AHI48833	AHI48833
AHI48832.1	Al-Hasa_23d_2013	AHI48832	AHI48832
AHI48831.1	Al-Hasa_23d_2013	AHI48831	AHI48831
AHI48830.1	Al-Hasa_23d_2013	AHI48830	AHI48830
AHI48829.1	Taif_3f_2013	AHI48829	AHI48829
AHI48828.1	Taif_3f_2013	AHI48828	AHI48828
AHI48827.1	Taif_3f_2013	AHI48827	AHI48827
AHI48826.1	Taif_3f_2013	AHI48826	AHI48826
AHI48825.1	Riyadh_10c_2013	AHI48825	AHI48825
AHI48824.1	Riyadh_10c_2013	AHI48824	AHI48824
AHI48823.1	Riyadh_10c_2013	AHI48823	AHI48823
AHI48822.1	Riyadh_10c_2013	AHI48822	AHI48822
AHI48821.1	Riyadh_10c_2013	AHI48821	AHI48821
AHI48820.1	Riyadh_10c_2013	AHI48820	AHI48820
AHI48819.1	Riyadh_17c_2013	AHI48819	AHI48819
AHI48818.1	Riyadh_17c_2013	AHI48818	AHI48818
AHI48817.1	Riyadh_17c_2013	AHI48817	AHI48817
AHI48816.1	Riyadh_17c_2013	AHI48816	AHI48816
AHI48815.1	Riyadh_17c_2013	AHI48815	AHI48815
AHI48814.1	Riyadh_17c_2013	AHI48814	AHI48814
AHI48813.1	Riyadh_15f_2013	AHI48813	AHI48813
AHI48812.1	Riyadh_15f_2013	AHI48812	AHI48812
AHI48811.1	Al-Hasa_28h_2013	AHI48811	AHI48811
AHI48810.1	Al-Hasa_28h_2013	AHI48810	AHI48810
AHI48809.1	Al-Hasa_24g_2013	AHI48809	AHI48809
AHI48808.1	Al-Hasa_24g_2013	AHI48808	AHI48808
AHI48807.1	Asir_1d_2013	AHI48807	AHI48807
AHI48806.1	Asir_1d_2013	AHI48806	AHI48806
AHI48805.1	Al-Hasa_23e_2013	AHI48805	AHI48805
AHI48804.1	Al-Hasa_23e_2013	AHI48804	AHI48804
AHI48803.1	Taif_3e_2013	AHI48803	AHI48803
AHI48802.1	Madinah_1b_2013	AHI48802	AHI48802
AHI48801.1	Al-Hasa_24e_2013	AHI48801	AHI48801
AHI48800.1	Hafr-Al-Batin_4c_2013	AHI48800	AHI48800
AHI48799.1	Riyadh_15d_2013	AHI48799	AHI48799
AHI48798.1	Hafr-Al-Batin_5a_2013	AHI48798	AHI48798
AHI48797.1	Madinah_3a_2013	AHI48797	AHI48797
AHI48796.1	Asir_1a_2013	AHI48796	AHI48796
AHI48795.1	Riyadh_6b_2013	AHI48795	AHI48795
AHI48794.1	Al-Hasa_28b_2013	AHI48794	AHI48794
AHI48793.1	Taif_3a_2013	AHI48793	AHI48793
AHI48792.1	Madinah_1a_2013	AHI48792	AHI48792
AHI48791.1	Hafr-Al-Batin_4a_2013	AHI48791	AHI48791
AHI48790.1	Al-Hasa_24b_2013	AHI48790	AHI48790
AHI48789.1	Riyadh_15a_2013	AHI48789	AHI48789
AHI48788.1	Asir_2c_2013	AHI48788	AHI48788
AHI48787.1	Asir_2b_2013	AHI48787	AHI48787
AHI48786.1	Taif_3b_2013	AHI48786	AHI48786
AHI48785.1	Al-Hasa_28a_2013	AHI48785	AHI48785
AHI48784.1	Taif_4a_2013	AHI48784	AHI48784
AHI48783.1	Al-Hasa_26a_2013	AHI48783	AHI48783
AHI48782.1	Riyadh_8a_2013	AHI48782	AHI48782
AHI48781.1	Riyadh_6a_2013	AHI48781	AHI48781
AHI48780.1	Riyadh_15b_2013	AHI48780	AHI48780
AHI48779.1	Al-Hasa_24a_2013	AHI48779	AHI48779
AHI48778.1	Asir_2a_2013	AHI48778	AHI48778
AHI48777.1	Al-Hasa_23a_2013	AHI48777	AHI48777
AHI48776.1	Al-Hasa_26b_2013	AHI48776	AHI48776
AHI48775.1	Asir_2d_2013	AHI48775	AHI48775
AHI48774.1	Asir_2e_2013	AHI48774	AHI48774
AHI48773.1	Al-Hasa_28d_2013	AHI48773	AHI48773
AHI48772.1	Riyadh_6c_2013	AHI48772	AHI48772
AHI48771.1	Al-Hasa_24d_2013	AHI48771	AHI48771
AHI48770.1	Al-Hasa_28e_2013	AHI48770	AHI48770
AHI48769.1	Riyadh_11a_2013	AHI48769	AHI48769
AHI48768.1	Riyadh_11a_2013	AHI48768	AHI48768
AHI48767.1	Al-Hasa_27a_2013	AHI48767	AHI48767
AHI48766.1	Al-Hasa_27a_2013	AHI48766	AHI48766
AHI48765.1	Riyadh_7a_2013	AHI48765	AHI48765
